train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.92788464	0.91666669	0.98742138	0.97916667	0.19591716	0.27966194	0.84515425	12.0	0.0	2.0	10.0	1316.536062	16.0	2.0	5.0
0.92307693	0.79166669	0.98538661	0.95833333	0.21024025	0.33169985	0.60246408	8.0	4.0	1.0	11.0	1346.45331955	14.0	3.0	5.0
0.9952153	0.82608694	1.0	0.93939394	0.05868218	0.30298401	0.66414149	10.0	1.0	3.0	9.0	1376.82895231	76.0	4.0	5.0
0.91387558	0.78260869	0.98369665	0.84848485	0.22127615	0.4609901	0.58930667	10.0	1.0	4.0	8.0	1404.29890513	11.0	5.0	5.0
1.0	0.95652175	1.0	0.98484848	0.00099958	0.12955895	0.91605722	10.0	1.0	0.0	12.0	1450.86912441	465.0	6.0	5.0
0.9665072	0.86956519	0.99642792	0.90151515	0.16158929	0.38262185	0.74242424	10.0	1.0	2.0	10.0	1479.5687983	26.0	7.0	5.0
0.90476191	0.81818181	0.97686235	0.90082645	0.24776662	0.49007099	0.63636364	9.0	2.0	2.0	9.0	1512.14969349	9.0	8.0	5.0
0.91904759	0.86363637	0.98212503	0.95041322	0.21638489	0.31170676	0.73029674	10.0	1.0	2.0	9.0	1544.31475091	13.0	9.0	5.0
0.98557693	0.83333331	0.99833518	0.91666667	0.12324814	0.38274125	0.6761234	11.0	1.0	3.0	9.0	1575.40750265	31.0	0.0	6.0
0.90865386	0.91666669	0.98584906	0.93055556	0.20718844	0.39838121	0.84515425	10.0	2.0	0.0	12.0	1605.87535906	14.0	1.0	6.0
0.99519229	0.95833331	1.0	0.99305556	0.07899781	0.21838764	0.91986621	12.0	0.0	1.0	11.0	1635.92269516	50.0	2.0	6.0
0.97596157	0.875	0.99657788	0.97916667	0.1559987	0.22697533	0.77459667	9.0	3.0	0.0	12.0	1666.73361635	28.0	3.0	6.0
0.91387558	0.73913044	0.97783477	0.83333333	0.2532325	0.4921031	0.47727273	8.0	3.0	3.0	9.0	1695.23925924	11.0	4.0	6.0
1.0	0.82608694	1.0	0.95454545	0.03416362	0.27606425	0.65151515	9.0	2.0	2.0	10.0	1727.53807664	104.0	5.0	6.0
0.96172249	0.78260869	0.99679428	0.90909091	0.14467485	0.39794295	0.58002308	7.0	4.0	1.0	11.0	1758.17601514	25.0	6.0	6.0
0.95215309	0.82608694	0.98900898	0.95454545	0.20223592	0.31710785	0.66414149	10.0	1.0	3.0	9.0	1786.77290654	20.0	7.0	6.0
