train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.86046511	0.40000001	0.9410802	0.58333333	0.42809305	0.67374659	-0.25	1.0	3.0	3.0	3.0	897.86996317	18.0	3.0	5.0
0.86046511	0.69999999	0.92907801	0.5	0.49561432	0.6952554	0.35634832	2.0	2.0	1.0	5.0	922.00417805	13.0	4.0	5.0
0.87209302	0.69999999	0.94544463	0.66666667	0.4172507	0.64772797	0.40824829	3.0	1.0	2.0	4.0	944.13279438	18.0	5.0	5.0
0.83908045	0.44444445	0.91185897	0.3	0.56370208	0.74637139	-0.15811388	1.0	3.0	2.0	3.0	966.09133172	9.0	6.0	5.0
0.91954023	0.66666669	0.98771368	0.75	0.29017787	0.55219913	0.31622777	2.0	2.0	1.0	4.0	988.79571652	30.0	7.0	5.0
0.78160918	0.55555558	0.91666667	0.3	0.55706688	0.74116349	0.0	0.0	4.0	0.0	5.0	1010.79688215	9.0	8.0	5.0
1.0	0.8888889	1.0	0.9	0.00107356	0.34657669	0.79056942	3.0	1.0	0.0	5.0	1057.91045618	376.0	9.0	5.0
0.89534885	0.80000001	0.96217105	0.8	0.38222851	0.57728398	0.65465367	3.0	2.0	0.0	5.0	1083.76560998	25.0	0.0	6.0
0.90697676	0.69999999	0.98026316	0.84	0.33527278	0.56967086	0.40824829	3.0	2.0	1.0	4.0	1107.05490971	27.0	1.0	6.0
0.86046511	0.5	0.94572368	0.64	0.46079552	0.68832618	0.0	1.0	4.0	1.0	4.0	1128.10767508	15.0	2.0	6.0
0.93023258	0.69999999	0.99345336	0.79166667	0.27114317	0.50488061	0.35634832	2.0	2.0	1.0	5.0	1153.93993998	32.0	3.0	6.0
0.83720928	0.5	0.91216585	0.5	0.52340003	0.71125555	-0.08908708	1.0	3.0	2.0	4.0	1175.79760075	11.0	4.0	6.0
0.80232561	0.30000001	0.93835243	0.33333333	0.58380332	0.73611504	-0.40824829	1.0	3.0	4.0	2.0	1201.39307451	8.0	5.0	6.0
0.82758623	0.66666669	0.92467949	0.55	0.4975737	0.68749887	0.35	3.0	1.0	2.0	3.0	1223.88117337	13.0	6.0	6.0
0.89655173	0.66666669	0.97542735	0.7	0.30902559	0.66973794	0.31622777	2.0	2.0	1.0	4.0	1246.38645244	26.0	7.0	6.0
0.81609195	0.44444445	0.93055556	0.55	0.44677775	0.67786121	-0.1	2.0	2.0	3.0	2.0	1270.07032728	17.0	8.0	6.0
0.93103451	0.8888889	0.99465812	0.9	0.27729377	0.51267558	0.8	4.0	0.0	1.0	4.0	1297.89363313	36.0	9.0	6.0
0.88372093	0.69999999	0.95449561	0.72	0.38884416	0.66123509	0.40824829	4.0	1.0	2.0	3.0	1324.04179716	21.0	0.0	7.0
0.82558137	0.30000001	0.90515351	0.48	0.57798718	0.73125046	-0.40824829	1.0	4.0	3.0	2.0	1348.72200751	9.0	1.0	7.0
0.86046511	0.60000002	0.94078947	0.68	0.49119032	0.68105268	0.21821789	2.0	3.0	1.0	4.0	1372.18773341	15.0	2.0	7.0
0.8488372	0.30000001	0.92416803	0.41666667	0.50957796	0.76993191	-0.53452248	0.0	4.0	3.0	3.0	1394.96086669	12.0	3.0	7.0
1.0	0.69999999	1.0	0.79166667	0.01197643	0.49729633	0.40824829	3.0	1.0	2.0	4.0	1429.67103457	138.0	4.0	7.0
0.91860467	0.69999999	0.99236225	0.79166667	0.27184385	0.53356427	0.40824829	3.0	1.0	2.0	4.0	1453.39134049	31.0	5.0	7.0
0.94252872	0.77777779	0.99252137	1.0	0.27450431	0.41488576	0.5976143	2.0	2.0	0.0	5.0	1480.34533358	35.0	6.0	7.0
0.88505745	0.44444445	0.96474359	0.8	0.37559675	0.57055587	-0.31622777	0.0	4.0	1.0	4.0	1504.70346475	25.0	7.0	7.0
0.85057473	0.44444445	0.94070513	0.5	0.52030968	0.72892272	-0.15811388	1.0	3.0	2.0	3.0	1530.34678936	11.0	8.0	7.0
0.89655173	0.66666669	0.95245726	0.8	0.40047117	0.59786195	0.31622777	2.0	2.0	1.0	4.0	1556.17156601	22.0	9.0	7.0
0.88372093	0.5	0.93256579	0.36	0.52870089	0.82221758	0.0	0.0	5.0	0.0	5.0	1580.65726209	9.0	0.0	8.0
0.90697676	0.69999999	0.97368421	0.76	0.33315348	0.56223929	0.40824829	3.0	2.0	1.0	4.0	1606.09654236	26.0	1.0	8.0
0.8488372	0.69999999	0.92708333	0.6	0.48361415	0.68791181	0.40824829	4.0	1.0	2.0	3.0	1632.71518326	14.0	2.0	8.0
0.88372093	0.5	0.96017458	0.70833333	0.3575022	0.60490662	0.0	2.0	2.0	3.0	3.0	1660.02619576	24.0	3.0	8.0
0.76744187	0.5	0.91653028	0.33333333	0.55395013	0.71587384	-0.27216553	0.0	4.0	1.0	5.0	1683.81335092	8.0	4.0	8.0
0.87209302	0.60000002	0.9198036	0.58333333	0.49656468	0.71880305	0.16666667	2.0	2.0	2.0	4.0	1707.76630187	12.0	5.0	8.0
1.0	0.77777779	1.0	0.9	0.0681265	0.39735875	0.5976143	2.0	2.0	0.0	5.0	1736.40879059	69.0	6.0	8.0
0.9770115	0.8888889	1.0	0.8	0.17547901	0.49240637	0.79056942	3.0	1.0	0.0	5.0	1766.41132641	43.0	7.0	8.0
1.0	0.8888889	1.0	0.95	0.0057367	0.32878003	0.8	4.0	0.0	1.0	4.0	1809.36119461	189.0	8.0	8.0
0.83908045	0.22222222	0.91933761	0.25	0.57381428	0.78468102	-0.55	1.0	3.0	4.0	1.0	1836.42394876	7.0	9.0	8.0
0.87209302	0.60000002	0.95833333	0.68	0.36202457	0.63164043	0.21821789	2.0	3.0	1.0	4.0	1863.18060923	23.0	0.0	9.0
0.93023258	0.80000001	0.98629386	0.68	0.29091782	0.66483575	0.6	4.0	1.0	1.0	4.0	1890.46330905	30.0	1.0	9.0
0.89534885	0.60000002	0.96929825	0.92	0.37371147	0.58436584	0.33333333	1.0	4.0	0.0	5.0	1921.28551388	25.0	2.0	9.0
0.89534885	0.69999999	0.95908347	0.75	0.36859131	0.63288462	0.53452248	4.0	0.0	3.0	3.0	1948.38105154	23.0	3.0	9.0
0.81395346	0.5	0.92962357	0.33333333	0.55829732	0.72991991	-0.08908708	1.0	3.0	2.0	4.0	1978.24151134	8.0	4.0	9.0
1.0	0.80000001	1.0	0.875	0.05791584	0.39438733	0.58333333	3.0	1.0	1.0	5.0	2010.64178681	70.0	5.0	9.0
0.87356323	0.77777779	0.9375	0.7	0.44433007	0.60496974	0.5976143	2.0	2.0	0.0	5.0	2040.80900645	16.0	6.0	9.0
0.82758623	0.33333334	0.91399573	0.4	0.5442765	0.78484797	-0.35	1.0	3.0	3.0	2.0	2068.34806943	9.0	7.0	9.0
0.87356323	0.77777779	0.95192308	0.7	0.4048327	0.5979349	0.55	3.0	1.0	1.0	4.0	2096.79077125	19.0	8.0	9.0
0.82758623	0.55555558	0.90384615	0.35	0.55756682	0.72776973	0.05976143	1.0	3.0	1.0	4.0	2124.98627734	9.0	9.0	9.0
0.76744187	0.60000002	0.90789474	0.28	0.55623329	0.74994075	0.33333333	1.0	4.0	0.0	5.0	2154.09217262	9.0	0.0	10.0
0.77906978	0.40000001	0.89473684	0.48	0.56724415	0.71121091	-0.2	2.0	3.0	3.0	2.0	2180.54300261	9.0	1.0	10.0
0.89534885	0.89999998	0.95997807	0.8	0.38222325	0.65996325	0.81649658	5.0	0.0	1.0	4.0	2208.88325047	21.0	2.0	10.0
0.8488372	0.69999999	0.93235134	0.625	0.44216312	0.64117539	0.35634832	2.0	2.0	1.0	5.0	2237.28948236	17.0	3.0	10.0
0.97674417	0.80000001	0.99836334	0.875	0.21917164	0.44068646	0.61237244	2.0	2.0	0.0	6.0	2270.74363136	40.0	4.0	10.0
0.93023258	0.80000001	0.98745226	0.91666667	0.27304816	0.4822495	0.61237244	2.0	2.0	0.0	6.0	2300.42154193	36.0	5.0	10.0
0.81609195	0.55555558	0.92254274	0.45	0.5772657	0.73187786	0.1	2.0	2.0	2.0	3.0	2331.65204167	8.0	6.0	10.0
0.88505745	0.77777779	0.96848291	0.75	0.4019862	0.61410487	0.55	3.0	1.0	1.0	4.0	2365.73964357	23.0	7.0	10.0
1.0	0.77777779	1.0	0.85	0.17026112	0.50908947	0.55	3.0	1.0	1.0	4.0	2397.91538024	50.0	8.0	10.0
0.85057473	0.66666669	0.93269231	0.65	0.45949808	0.64644682	0.35	3.0	1.0	2.0	3.0	2425.17901874	18.0	9.0	10.0
